feat1,feat2,feat3
2.1112957476986103,3.199815993540528,3.3173624548479657
2.1725491460966575,3.20370421119153,3.205606124882502
2.262273480682334,3.1737167405032594,3.022792528238007
2.044577641444608,3.3612278771174813,3.2885743062255433
2.077582604011113,3.3745158480293846,3.1280124520438246
2.3303321734067164,3.2996666095318825,3.1485923968422918
2.40180632981161,3.544201545980987,3.1278200758418255
2.4472190303112993,3.3584382384105527,3.401549007192246
2.4269160627368978,3.705694296320977,3.252787451297719
2.5199787824675197,3.717254399934009,3.448079512624336
2.799793345732863,3.5213154614735673,3.4245456261225793
2.6189969949223846,3.6460887510888806,3.135104878615693
2.608697345268486,3.423913912635965,3.1970309653665407
2.7911972001660557,3.5415365130428573,3.4595672451809034
2.6388174554746464,3.443159188909471,3.4123427423003805
2.9587352859725082,3.852861502541711,3.4925187841059375
3.0124393381859123,3.5041582992521083,3.705251930618048
2.9332467032090106,3.537423087631049,3.548263081747648
3.091333729042844,3.6993853838701285,3.565699291430538
3.021105740248886,3.591796238894581,3.8271430261869077
2.9624062699355758,3.3798968679281765,3.7594620645373835
3.147588263974532,3.4944643489952396,3.8107094557740533
3.029073997906115,3.5056554431721914,3.735189657335484
3.0411358246894333,3.443327103032252,3.937894154574394
3.1851824637388564,3.148025990093894,4.048874534148753
2.9314398070493195,3.284247983706108,4.061799085739596
3.0044963854581304,3.120747670555496,3.8398355386872702
2.9013201178397243,3.185027236875804,4.277325996199715
2.8972721287264815,3.0247904047955667,3.830877904684545
2.8783751178538304,3.113771776869032,4.2994661557705305
2.780850117579781,3.1229855041636996,3.9861835898599813
2.8431800557920925,3.1481908610816722,4.113276537103393
2.503170683682361,2.946650642018272,4.19685104054424
2.6526120143017327,2.7805937945070616,4.201587151687177
2.644320261681293,2.7405829081860285,4.2397759711147645
2.486057770285404,2.720097927086011,4.083510342906734
2.3683340977159637,2.897654930538469,4.238442457471074
2.5310112558485747,2.670021047344545,4.227199878644483
2.3505514966783023,2.7123267458264566,4.332381152185193
2.2113425720906856,2.605169654716499,4.08775801868125
2.2730131446652075,2.5863680607916044,4.301676149978407
2.2186084155561727,2.674194675301571,4.283648689570745
2.0323515816004805,2.5234797549965045,4.058576997150364
2.0739284493703645,2.690776729758662,4.174416253286669
2.1381706109899405,2.5489625504028623,4.220573517829517
2.1826366532814117,2.6742465908542066,4.245987231160133
1.9858725542633588,2.5080741628546668,4.135655669442854
2.199203690455962,2.6304047223277762,4.149737188378119
2.0812137417659855,2.6158647285623347,4.076686765972092
2.25329286554331,2.720777429764896,3.9998878706153853
2.089794827670933,2.8284049869821746,4.035444639992287
2.2791784836475824,2.688343883079327,3.7350951383037163
2.2049313788301395,2.937982988827952,3.766261635979581
2.215669559097321,2.9539748906560024,3.6966155930378424
2.189191937389101,3.0077939436807117,3.753471221759281
2.380654847444549,3.0135018056918277,3.685514103878243
2.3339892165822547,2.9028553294564863,3.603346419349894
2.497580242039065,3.100813020421709,3.7271400050153063
2.671145174780783,3.1271077652716035,3.7358291104215904
2.551225976190728,3.2280131776947116,3.53004466912316
2.722018957282518,3.5462815366612013,3.422776915804775
2.775635628148422,3.471307777244171,3.510515973499226
2.77359107398131,3.469155029443339,3.3894611681149294
2.7191089926074423,3.4513254824860664,3.456091950534437
2.8843194274231556,3.5270823202523682,3.5575871611250314
2.978120142960716,3.361396586129098,3.333223796780196
3.115513452656976,3.4093000377349645,3.41855855335587
2.9334774862992266,3.7209973678051176,3.406907513349269
3.014730107796182,3.4594565680378726,3.255979613659165
3.183489821514234,3.647873824321617,3.5740430495548807
2.886475926158586,3.5555055343099546,3.419536449126054
3.137585333605852,3.659103177491176,3.3277873929745705
3.1788214232399117,3.6407214489907767,3.473440675861773
2.9041935088411357,3.6972710893479057,3.253830228739876
3.157089198481031,3.740871183963248,3.376694663549714
2.9713127513725706,3.6897416260465854,3.3060585048613738
3.031280493909412,3.8043078598501077,3.3963063129614137
2.949611374737994,4.025799739108887,3.4489785615320394
3.0529760812483353,3.723906819383355,3.4624986632583035
2.878171431466079,3.747431842578382,3.586137596699219
2.9624642824488063,3.727829124806125,3.5961712108971433
2.7240750443482122,3.6116187031864215,3.5132551307500055
2.7732067678859984,3.688406344731971,3.6643581999290875
2.5729524895963958,3.867352023200047,3.761532940771047
2.6672528954073957,3.614961381919657,3.708018028761373
2.6369990585628025,3.298134774606557,3.6905846748847813
2.6507773360457967,3.5665345111385336,3.612949212716592
2.589485783403915,3.259003188581066,3.6612879276161836
2.3915676498108596,3.3081754870016438,3.904693662407159
2.3143299531746075,3.1312897455953403,3.89700019794159
2.268484993620788,3.361440177368808,3.9502360768758704
2.405979700020711,3.157648079002229,4.0492744949043376
2.1906886307174482,3.1839644797745286,4.007776465135126
2.2810439999928587,2.9339160875791532,4.180611547322968
2.0308392665954536,3.095578296166913,4.03966026458378
2.220571403284311,2.7334462121899885,4.193526501116211
2.0880234023675834,2.9619566543576927,4.187145452943989
2.1558652740591304,2.9251508426267123,4.256421555122957
2.149916427808807,2.704991814131597,4.179010669965712
2.245436360962799,2.7425452467454887,4.386762576828027
2.1960807743483173,2.7570440327261125,4.300571952350308
2.1565825370873166,2.916007123499929,4.333154009339004
2.341960934806476,2.745699679996049,4.398284756416239
2.3028294692347244,2.8518839344425326,4.300961610338398
2.4107792690281293,2.8112489047656015,4.449740771932569
2.490563986721609,2.95046632400146,4.426414662764194
2.545470945676049,3.009432434598151,4.516361215899277
2.5925137603895947,2.749813467242397,4.339958465487103
2.623241103166382,2.8981955840542435,4.417810953728059
2.724362144698819,2.996819139595846,4.449466907348774
2.5756862007541903,2.856983775507817,4.4520189073648915
2.834936842127084,3.058772678516863,4.414308843754649
2.849393527346512,3.000415809619119,4.2611802921074045
2.715199591848804,2.98862027631767,4.490976571251798
2.8852923817367584,2.8634339929917214,4.31934052176827
3.041968680765701,3.089321182421789,4.475392916283202
2.9721282961757898,3.2398090969806734,4.295754703574348
3.155891997448985,3.340159693425779,4.3908368258527934
3.194625173869303,3.2426242381349217,4.120132243888067
3.165185846238525,3.3798843459266092,4.1270036053987385
3.2394413416493344,3.370474729701594,4.129333483181475
3.2436008071347944,3.331303506432078,4.155918402685486
3.1853565863533913,3.5335599312184165,4.382666257564156
3.0232478894905457,3.4310291854714134,4.045933090272531
3.433019956884169,3.454840347181712,4.072823658560239
3.1359111155078363,3.6385850545066165,4.001221071877018
3.0762519673938544,3.6835712838890773,4.148859333109408
2.819333530718051,3.619537845675836,3.898692030559472
3.054091719855778,3.6712669981949007,3.794163087645437
2.7350887134973774,3.904925197627431,3.882009435832482
2.878366266784775,3.6359281711763587,3.7393667118947485
2.8482813003752807,3.54187370889731,3.6651686320045087
2.7376372682075654,3.864142425468195,3.7962124649238635
2.7340696123300514,3.845881133311961,3.846846574580458
2.6193419002907055,3.991921113319751,3.5168416905288105
2.637822594710566,3.977852136108955,3.7936735660820786
2.4782437707786866,3.9956013940190735,3.6242215963496953
2.40085465109129,3.8606210167319492,3.621384100572569
2.4041571575533176,3.9188545143724234,3.5288565612090244
2.52301357964392,3.8153320186313975,3.7112043144415643
2.487105943089476,3.7308979497582024,3.350682142043566
2.197544444803224,3.794418640121492,3.4186252476615695
2.28236308030009,3.762909324096774,3.581862200048905
2.0979617015544925,3.896659884276793,3.577596517891702
2.2782519558906533,3.6411494660714707,3.6535816185907293
2.1334504567210155,3.58780340809899,3.5000074199328988
2.048010877590322,3.3608168831217333,3.5847131562741823
2.0733498352357174,3.3633011903998113,3.6249329733963855
2.253937932232602,3.446898851946256,3.4800777359529653
2.2528881003212513,3.4527655929327015,3.6657349324935047
2.129352622004371,3.4697130972231927,3.7804814348950035
2.3510459390437504,3.260579788259842,3.781673178167358
2.4788727320155184,3.3139545232227703,3.7536230406340283
2.1701038920153515,3.467177585397157,3.635555555345524
2.2612784776998693,3.134722131355933,3.9410473675127453
2.331081447152523,2.9720274073432966,3.856484342172792
2.529505657023633,3.2287289978104856,4.063649696163193
2.563484403963198,3.147593610287716,4.039973996438956
2.4503987298457024,2.962417276001561,4.191718951015479
2.568739948463878,2.91187375816245,4.238749175309055
2.8311539025201173,2.906427341711179,4.30059129431507
2.743010595705715,2.7465463230299783,4.018930291546216
3.0166604374506387,2.893100858825787,4.330180302963269
3.0009170086644374,2.9260530321994906,4.276158729272821
2.9641829244492106,2.8094964793427057,4.323296578889975
2.8972554588626256,2.8845979642986856,4.318281774635637
3.0494729556848648,2.855322540679979,4.14703776585671
3.1865526824300234,2.929500458823712,4.410862597175977
3.1700054219693223,2.9265633625572898,4.4441858024400736
3.137113041622715,3.05862420356545,4.4332943975756365
3.342249713648181,3.0315903260527843,4.659096803360366
2.9156847959406855,3.052623393269789,4.531052013110664
3.176914769778589,3.1369400733316386,4.49118885626517
3.402145516026448,3.058266938565821,4.731131423322282
3.2863441819559953,3.1541978146323255,4.584237061996125
3.151409897925727,3.329128144666372,4.737361980549054
3.275316254143684,3.47512285015688,4.61055726493244
3.1250355519838626,3.1647018584327857,4.633914881303471
3.2293856365920877,3.2562588705209277,4.456520353080802
3.0825053538359177,3.438032232554018,4.654479573537171
2.9181868890950535,3.4786628342615704,4.542437318278161
2.880329083415247,3.719294925474626,4.6493775915855675
2.754809437122482,3.6941322273389594,4.572910926221012
2.620136079388562,3.7037316882769944,4.534922498890854
2.6115557864467984,3.975350610375805,4.554277858852141
2.706043519782302,3.841323432820554,4.4828277598416
2.547330950273322,3.847262532968728,4.3595021927568505
2.5215436184959144,3.747723812929208,4.537561323520404
2.4144662174040046,3.9289013095751883,4.403580839633627
2.5582228085116716,4.0169873861816265,4.597734184928156
2.2811490551083096,3.6880681338322496,4.363720832282148
2.402347149054962,3.9753297610495064,4.283196070568479
2.2842814844189228,3.8723586460420547,4.364865911659786
2.2577483282095674,3.904027120500771,4.269228684389649
2.2274900571856673,4.016893754487803,4.263729677343397
2.177394363813047,3.8732089962678624,4.185354819909541
2.078378707373018,3.9989595796384085,4.13086454063933
2.2074000245045142,3.9682798255742915,4.041444513445141
2.3177475140458608,3.8931421505364554,4.157694541169519
2.320562093230986,3.955101808521942,3.900390408235103
2.300097651701078,4.058336445934604,3.9608595282979664
2.3712256363861233,3.9693230145688836,3.9928031084097464
2.2741588182816104,4.057822996150317,3.6908646410982384
2.3713430133817788,3.954874460470021,3.754855087271257
2.275256902756501,3.713130493458265,3.784778633523982
2.459606178226701,3.6065428436106166,3.57194526369676
2.579655474954186,3.640681153938152,3.7476293717862093
2.633367758100156,3.60161339366849,3.710497560036227
2.6996002901829463,3.591524207481552,3.7757824448045407
2.8259390335997305,3.590630343010623,3.782446916697902
2.640469213133815,3.441236596019934,3.8240025851851427
2.913090212196573,3.4441863539020585,3.6969942059203706
2.8805256611562085,3.4247755395382864,3.8130666954515027
2.8937357218609843,3.254453259248363,3.6895982660285216
2.9796083149112436,3.460835971312058,3.6489243102883266
3.155239852391208,3.1522068337887243,3.7977486295261222
3.1393443264355483,3.1994624535901037,3.841307028285614
3.1842215994618908,3.0737026262707086,3.818579778856228
3.2631064196034063,3.025648744839912,3.8424912397464097
3.161182369464336,3.120727078391412,4.0299569194345555
3.1224663299547646,3.1165079807910234,4.0068921109408215
3.3147216931041243,3.1230680830290596,4.065468923164799
3.1721406242413677,2.9400925150427675,4.037471410681104
3.072432201352873,2.89271092049665,4.101841273535895
3.2206434946147375,2.8967743743014167,4.007332026530259
3.208351656853651,3.029380643915889,4.208067949087473
3.3991700071171254,3.0240739509236896,4.304469618630118
3.132407877404973,3.0848682661498907,4.385429420679328
3.252211967989659,3.0786961300802105,4.2231856659960565
3.098218270213228,3.2124636638012123,4.410666784668495
2.9278292706461997,2.921338735117878,4.471353917372425
3.0249178223032693,3.2044247625921707,4.200688396443494
3.1726596138760788,3.25909449517253,4.379706799782748
2.9080103875908714,3.343045674647679,4.637287896884185
2.6475842345190683,3.180974191111647,4.499143132767069
2.6568437611030333,3.2470025357585026,4.614799705284889
2.7102014580456664,3.25611532286584,4.550735253033113
2.5725078228331144,3.4866248110095834,4.733617624790313
2.5582985394606994,3.337389648026041,4.656721978268738
2.416412687835187,3.3834662165141567,4.699705344248857
2.4989294945919096,3.5235567186145738,4.651342532947513
2.36806757512037,3.6884521047553736,4.612711438319301
2.3796442209723,3.8040371054525757,4.801813496117001
2.518686561202742,3.853957525930261,4.697164536352513
2.3132940559143638,3.812433802575783,4.903104565325079
2.4728153543993097,4.073061616739468,4.965569291642769
2.2368514308078096,3.9975466450926382,4.9201820416214845
2.203926460637957,4.015232823375205,4.901217731348012
2.4132975143089226,3.962255711599297,4.904612366941829
2.272359179779522,4.134360351166611,4.7323870308266685
2.5715315823912346,4.211051055174012,5.026018497163031
2.4350578239310665,4.103894573321672,4.916320715119368
2.391811312281407,4.020252035898353,4.666611996299241
2.471750715745872,3.881923039576942,4.871766229411716
2.5176023105918346,4.184802979006249,4.7323372771300996
2.589458742604026,4.2241612188257776,4.851099245475781
2.527662476167213,4.132301453888264,4.789492412339632
2.7413853719470467,4.102601216907389,4.712224941235461
2.876168854593214,4.120689861880415,4.6432656918958735
2.780957678098253,4.031498482273053,4.49141746048642
2.9019157199816683,3.880677636166423,4.536560023026031
2.9415083860819107,4.012108973943123,4.558138340837085
2.9283721079413816,4.04126070543687,4.36342588589934
3.23058923796547,3.847592209856958,4.356600539404541
2.976932615855076,3.8358317502760153,4.321804234155116
3.1270776811306624,3.771024586259794,4.386933396279323
2.9761606753895227,3.602830816089097,4.5082004234381765
3.213899272611476,3.7082838126934696,4.2877416062912
3.3058668296768685,3.673162091938619,4.300173646954463
3.3245914172589233,3.656449585421984,4.172976464622886
3.36581533723928,3.546259631229722,4.138413757732335
3.4804076911012567,3.5727444338687877,4.10464281635495
3.421567390984869,3.4966242863149644,4.0440245264780845
3.1332428400194066,3.348980129952746,4.155758141392566
3.2224779068232237,3.4342187697178277,4.06249992518599
3.336988698737383,3.3429938032167317,4.168957412867083
3.1623594549848435,3.2788152817061884,4.063371475496502
3.114867964802011,3.3984504513716827,4.061104599076892
3.141455122284429,3.2573721942910985,4.07699903962266
3.204439142877344,3.336407212929793,3.813432670858721
3.031665847355253,3.4212940821238336,3.809236308518573
2.9912011786824237,3.186736819194711,3.938098985348641
2.91678452237692,3.2076130563190346,3.760279340799684
2.6957455366467804,3.0750024219670022,3.817157311355917
2.688972060521934,3.0247178668772823,3.9188575276902844
2.7761460236878,2.9396470008073057,4.143034352418064
2.501697790167939,3.2211937098337415,3.8931704141167236
2.565761688708469,3.2303006444934,3.9019192235763596
2.7485650704757396,3.1265465629543043,4.064573232925222
2.516874991844044,3.2359869533431502,4.170110201283548
2.431371218693374,3.2079474810268387,4.2045350286486
2.453965142564256,3.086402057241388,4.092838017463207
2.5579528476644784,3.2744344582962874,4.223877165656424
2.342967262874647,3.1595768903667656,4.122503472814502
2.6403167625612434,3.3459275174700815,4.391999870251728
2.2723602816579898,3.4291547507576023,4.307719590025515
2.3580135520698,3.717579430750183,4.451041280524976
2.3105492465162345,3.6842927880148713,4.367269350443811
2.400517640388096,3.375391420073547,4.3376059071114526
2.4083849015053107,3.6086632580957723,4.470821387530867
2.471191952043135,3.811194797362293,4.502396146508305
2.2557865752277766,3.7697178055990204,4.599075732382135
2.4701141128727007,3.7869770832862586,4.819052609379898
2.672671501631662,3.80045091643951,4.815862954029889
2.505128786686372,3.8076385675362685,4.857899218731353
2.4794148923312345,4.08306292997715,4.702401853135513
2.57645228607208,4.060474499020056,4.907876165472805
2.832547322384083,4.089869233896457,4.851116779077581
2.7594769842652735,4.043476128421996,4.824093922805885
2.9437586068516266,4.122468860989811,4.8650603756376185
2.920059059846282,4.119212585000232,4.871919487287139
2.875785419402268,4.134883580306918,4.855940449822482
2.9946059996991803,4.233266138220474,5.004881573603126
2.9986717737164335,4.128982505424571,4.874591950418649
3.2563569920298687,4.055755591277548,4.948097072603778
3.293116001873073,4.14614124609636,5.205944804543577
3.381133437618588,4.184363598686392,5.056920025671615
3.2641050175937805,4.2167111380016475,5.177595655354908
3.2495193015789807,4.2006840069010405,5.0258336342581496
3.400584533745222,3.8658414071626077,5.084417164773552
3.363174562027329,4.098164743014415,5.0767266802301805
3.326355166814487,4.151173907667855,5.144996133779461
3.4063521022832433,4.142683937418031,5.112666469736428
3.2201856132218025,4.077086780556629,5.039206833091442
3.4112843521725247,4.298873640184388,4.971941751397821
3.3242108671077535,4.036285498999267,5.039048465852171
3.1305578576662265,3.913050448295956,4.932079885808121
3.1682508422481677,3.805954539088623,4.6929934478577175
3.133161384931094,3.7524350827798103,4.792869712885254
3.1853644123853,3.7056124212281527,4.733497611377767
3.253418440762571,3.677024717483351,4.838191763069252
2.887284851970615,3.6464587808567206,4.682466796819262
2.915078622610371,3.4267588058283227,4.707117843993223
2.9644014280000213,3.4589037686819744,4.862565674811064
2.743902217143853,3.4796884791125144,4.60297169384961
2.7821553719871583,3.399067732024981,4.5376419271801405
2.7522186402629067,3.490287843456616,4.545841385495469
2.485909501946592,3.238149383890054,4.5256273333825865
2.5533223379151875,3.5126615982886866,4.348814142990218
2.6420524807526795,3.351045073067832,4.367929398437266
2.566124465553015,3.1206236160659167,4.306632022555593
2.7602776727518736,3.3867446183247325,4.405503070999624
2.461187822452184,3.0725450372818113,4.444712133876793
2.2454298172979317,3.3221221441563342,4.412076600348035
2.1077902896937,3.017966159564648,4.254392775496052
2.431940274157855,3.2673443310393284,4.211243559631711
2.3266019458310336,3.20549422627272,4.186818888280515
2.484167559451027,3.180517609187196,4.208037826975495
2.427859271962789,3.2749301235583,4.081405924673247
2.433912231962263,3.433128853618561,4.1480619227121105
2.4476394340358523,3.4020779033331485,4.32812805910094
2.4552481541053095,3.4847437218531523,4.151496979666666
2.393478946205142,3.4441458093412356,4.27166109513161
2.5947877625448053,3.567256367432701,4.295239547400471
2.4090494401666067,3.560424111736554,4.159234330963259
2.6135727147532952,3.544605026814158,4.173279513808658
2.4557805931828853,3.5978283707710133,4.19927100803192
2.8395383747769785,3.61621653940726,4.428022786961893
2.913827327722469,3.6805884934770314,4.308165053644383
2.9830341852631026,3.6343389489857283,4.276839813564697
2.814549467242373,3.8218814220800184,4.309578587498908
3.0922909410213784,3.802842025648089,4.344146717707657
3.053294016308685,3.91943211340705,4.421152762263687
3.1323653384365158,4.094990773128605,4.309640749660459
3.057353882032948,4.1458836794901135,4.366389147394644
3.2494955316645524,4.164349073101918,4.483862151752814
3.3593600669469614,4.205071442442844,4.613372839910718
3.2479445351874485,4.032111360009777,4.813566047589088
3.424093127953107,4.265591221984796,4.499587778360539
3.676154635871271,4.250230882053006,4.737903933317068
3.3328067546500226,4.4302120014992905,4.818493840918615
3.4345813623058867,4.368122020160562,4.782326536039352
3.459816765157231,4.457381256474626,4.895366276121731
3.487975756008245,4.267146488647313,4.983451083369584
3.2550756223877837,4.411461275349751,5.089276484176479
3.40313225266494,4.234555426920287,4.9768674002386115
3.34986459462828,4.4014800720377405,4.941067451907511
3.2762357877859762,4.402107664074383,5.004563310949974
3.2353910150438168,4.265945193587609,4.79163552460601
3.1849275947562177,4.105964918764459,5.25372073451464
3.0740845100365295,4.263951477704829,5.185406642843555
3.10775471072873,4.1222993520271185,5.166694090988517
3.0189605374296713,4.420822050329176,5.134548727096687
3.0453157017800865,4.121768907835159,5.188821598476189
2.953349157707308,4.128395852968197,5.358459288129828
2.8672210398379137,4.1307945642092605,5.2250656530226705
2.8251373707403498,3.885217775777863,5.363829011895708
2.64812080061932,4.085259891369267,5.260344899481167
2.7112207165944935,3.838296969991956,5.098319376335984
2.576284038426167,3.842107450930298,5.142913518551471
2.6343439526080026,3.892063724246679,5.142919244086191
2.6952896194503815,3.8171150263944025,5.525273044800247
2.5336263270406625,3.6877071846522496,5.3582809722813645
2.384001051978345,3.565371005326549,5.296581298987448
2.4663654158776,3.5943292476771713,5.119171985866729
2.3279417721239937,3.543284534770706,5.031504303429652
2.1109964543616533,3.449512078410239,4.983664603988513
2.458248193866674,3.48231459762096,5.08992803696174
2.320427667574267,3.533762054696094,5.111908286682281
2.5142267091411536,3.558525297798469,5.076803157169345
2.5771148243602733,3.4082834267412,4.998398560715932
2.538544948346414,3.406102469740989,4.9353463083505
2.654018854581614,3.422499391478277,4.855593044921594
2.61912693466718,3.343809717738936,4.807763631405994
2.7304792161001763,3.4596227097406045,4.825988171227562
2.6538318921008828,3.2459114500609303,4.783929562760697
2.878275329410522,3.3701976196185806,4.903949615659635
2.831955846531368,3.6175157491461203,4.7290881445428745
2.963421510439959,3.4427131866385703,4.771513527775614
2.8821000671448664,3.486767796198614,4.700758404655732
3.0878836964520637,3.4449312366029345,4.768665413695473
2.8705153473306266,3.613190942039731,4.677303455928393
3.1504617159308452,3.539029445592767,4.723798615667985
3.1719386276447312,3.5954373193142293,4.448667089964564
3.397784576807243,3.692775157638894,4.47576102119842
3.3450628285661184,3.5085971509618616,4.467166337420951
3.3309183203171933,3.782460477612574,4.382969698594361
3.1869179783522164,4.002952231272174,4.427201159918048
3.587402402749002,3.7835725167481873,4.274882657781435
3.5027526266506412,3.877575462407957,4.362417561387315
3.5268050268336997,3.81352974384342,4.531989697233147
3.6012355256458655,3.9670747944075773,4.261754494156723
3.4228200214229574,4.15322142889059,4.312543729823648
3.266414300398781,4.266247850735958,4.355493740989287
3.502336596324864,4.08819292084431,4.475896160194282
3.4813129098876088,4.150138401232746,4.43545852045105
3.3631734656481647,4.216482000808214,4.491685862195217
3.445971421038411,4.251434628237068,4.276170290393716
3.3589073153310056,4.241392299059243,4.611341105002368
3.038806632829891,4.308524739837437,4.545045594047213
3.098474091024429,4.444441187938567,4.4735150110437
3.1898956035202817,4.524135000781897,4.688045300262273
3.144140011717613,4.584987487415485,4.621704517249145
2.9447493181327165,4.434650165282132,4.586774747000368
2.9200581180405862,4.383017021361666,4.836426184876539
3.101047175885629,4.453808378661788,4.81136238448686
2.8922639986501353,4.440349134027136,4.753335869919243
2.7853526498700076,4.4242082556426165,4.84359250648781
2.8027050570754057,4.421338866545034,4.779576261661324
2.64961039793432,4.457904362198096,4.811095132371022
2.682665110724012,4.399434140962064,4.969981386006478
2.579412467522625,4.337162330274878,4.839575519945454
2.640144453107351,4.158681697098888,4.99459324188142
2.467824002839564,4.255567334220692,5.148725674037879
2.566023683619531,4.191686043523627,5.012401334634644
2.498681218680064,3.8882995850856172,5.208874259291036
2.4346301149573866,4.153009753401904,5.251437302132278
2.3769596413892895,4.066095700817583,5.316013448844187
2.7156379314738226,4.115149768316089,5.3319701915524575
2.2962681595016954,3.9624393268764257,5.396758669213727
2.4900089702586223,3.873373478439836,5.2117247412954395
2.519067124389331,3.600961928704124,5.476516676263553
2.656223209652596,3.886670448426471,5.292922517503968
2.5490171903449053,3.8287204394649383,5.556950064772644
2.792090660720053,3.688045946496014,5.567645047499856
2.8132598031652463,3.6239616648138875,5.36433833558781
2.786963024847326,3.6007355606546954,5.638019284104218
2.656431269535821,3.6576685572950987,5.570267086913944
2.960730652689639,3.778141220299765,5.530511205314838
3.1890445615137377,3.538034130603872,5.258414087054382
3.128937128490745,3.5617217954035376,5.514113035658805
3.210660218358878,3.5693847163688326,5.3697654568500335
3.336541397234288,3.4096949411083157,5.323575318415722
3.193925916355117,3.5385665494748326,5.46277456310962
3.303588199226998,3.4619362772242006,5.489725279518642
3.2885249670128625,3.489917563826497,5.26444551556092
3.6026353634188135,3.5732535031125483,5.396705408581662
3.4566665549140305,3.4755184563096315,5.264359325961391
3.432855465332012,3.630137378258413,5.286871083152202
3.5185682815446753,3.7339508535933374,5.139807734535533
3.4624910191367753,3.680727521070961,5.293374792962472
3.5018035726985977,3.6840554903245173,4.906975572829513
3.6077475607308185,3.5163078361250766,5.156393844300244
3.7199047558076392,3.690993154873383,4.921445512750068
3.6315388055184616,3.962925834317038,5.112917108915721
3.2501245478824847,3.9172863015571315,4.925435606200125
3.420226882141498,3.8789408219591115,4.817152519972209
3.341067688874538,4.1118407481632415,4.77780271169652
3.420340754779781,3.9773437615609613,4.945849326671073
3.361697302029252,4.215290359869627,4.973249639872042
3.2634717740882504,4.200000864418062,4.688581271647931
3.130611967981928,4.14700717510528,4.7035104976513304
3.149783315120053,4.157365465236349,4.632587076720226
3.1554629249017982,4.192177128300608,4.806169267417283
2.826685074816573,4.419527948487222,4.782158484036795
2.9207224607617,4.499818930672333,4.810450248123571
2.862976185680375,4.3729341019952725,4.643493259441489
2.866930292520891,4.326143222926964,4.754413307680301
2.820257080829283,4.524705646990352,4.499547160902782
2.922556371367493,4.4069022182259845,4.699530839835997
2.7044547661456906,4.606085343599939,4.535576671541724
2.675443695882513,4.581900082201829,4.554180059800654
2.506711820544322,4.578267316728206,4.622971738408837
2.541789861775975,4.552405772100197,4.6264305473968665
2.6324617513373076,4.550909998562474,4.57672736572708
2.471231691318898,4.624284431369796,4.627280097972286
2.4991662431946153,4.5557023290130845,4.859391363723473
2.652607542852253,4.4734224967413345,4.711489270696277
2.540183702190403,4.587906808611259,4.825097627013253
2.53974765275827,4.626513319082063,4.650616553476226
2.598619706755554,4.46018759834499,4.748193225745541
2.8076971962283106,4.419431388186387,4.852618265362106
2.7567722512929755,4.436219990895041,4.7458811821659985
2.6872735772677965,4.45066393032551,4.9296118646736575
2.582664205161822,4.294016133585166,5.164279415582652
2.7678750647199486,4.230548835889917,4.862590462222336
2.955821829754545,4.158230583716277,4.9101658515052105
2.939448214832917,4.2610786188575425,5.302309936352639
2.9433529116703494,4.016587456377276,5.085210127135096
3.1429633920935913,3.9894630305492114,5.141612998261775
3.1312046210217748,4.100702685764092,5.254145789638539
3.188011621616273,4.022041592853597,5.137821909808133
3.1893065817029953,4.078181853751988,5.474750767370783
3.4155648783300605,3.8546477365636655,5.443938493042212
3.4889836361529203,3.7490987058585046,5.316279447031604
3.4830181767102246,3.8733465197613284,5.610375476289805
3.4643266165808657,3.7184918297980474,5.495277288228322
3.4393968366338648,3.649904247752816,5.5653970376863775
3.3520349123652307,3.6373128945855955,5.632544343727592
3.6817312050774356,3.694483946387297,5.581772754915004
3.5136509180973885,3.7109249796724986,5.605741400677667
3.4498740140494015,3.6949889310138992,5.564148700654109
3.5699546906034545,3.624306358161206,5.733520798982879
3.464013149567919,3.687668013354896,5.56389166424872
3.525211033097022,3.559928720393537,5.615273019334159
3.4167047107470108,3.594075256542766,5.568161871847235
3.3107564554323363,3.566321678695362,5.67648796061033
3.60733276075787,3.777917916177094,5.741645086239244
3.394866457897493,3.582579540414773,5.933729204200186
3.2365867908380306,3.7674730637387186,5.620892111128611
3.391124718321701,3.6494726804943904,5.634836420738124
3.359232870517057,3.8072388147842298,5.723394205630554
3.112021826070329,4.01249608533938,5.652503557084699
3.1618843209347753,3.8963111792951794,5.590009300782236
3.06406008306212,3.7298212777829436,5.641821674960685
3.128132825699038,3.9717682574349555,5.570258786412975
3.004936631165269,3.9701101346643823,5.6107054164654695
2.9169398221693923,3.9835933664582885,5.589231300848302
3.042470973815088,4.097041877579124,5.480325905797629
2.684055375031421,4.20308830428173,5.5314010625513905
2.805646940157944,4.2721661907533095,5.445843316326966
2.6163233890314985,4.2877330774512625,5.507777403309209
2.702023781810244,4.346202106622499,5.355524172187224
2.6517102988391175,4.504566109273645,5.308599302517464
2.70218875573114,4.353688941050333,5.359916082908536
2.4224863898883457,4.517378856854736,5.120124403732781
2.6207433538753664,4.3909689043532865,5.236006058943445
2.630510537827422,4.6202966940857735,5.007302062885343
2.649605964408615,4.470571270767094,4.839223659562294
2.7578110929679083,4.659884929617651,5.133696041637581
2.6930144274686167,4.612577762195119,4.970558111651536
2.5888201639741752,4.590983367710973,4.917600376333581
2.673182659399667,4.741490268355766,4.840407204353378
2.7285367202797453,4.669150011715899,4.889789884813994
2.8066726547733034,4.757441592291886,5.004547445920998
